,Predicted,Actual
685,4554.2880859375,4102.85009765625
686,4560.14013671875,4471.4501953125
687,4573.44873046875,4515.97021484375
688,4586.22900390625,4612.8701171875
689,4592.41357421875,4266.990234375
690,4575.248046875,4204.0
691,4523.6142578125,4315.9501953125
692,4466.75341796875,4270.8701171875
693,4385.43603515625,3945.0
694,4288.5283203125,3797.989990234375
695,4183.57177734375,3354.530029296875
696,4056.4375,3759.47998046875
697,3906.394287109375,3637.5
698,3766.2080078125,3770.0
699,3657.147705078125,3991.139892578125
700,3575.6162109375,3879.669921875
701,3518.77392578125,3825.0
702,3484.72607421875,3697.159912109375
703,3471.7646484375,3614.8701171875
704,3480.6220703125,3769.260009765625
705,3501.8056640625,3763.860107421875
706,3536.643798828125,3899.35009765625
707,3584.411865234375,3933.56005859375
708,3641.905517578125,4195.0
709,3688.26611328125,4059.010009765625
710,3761.237548828125,4190.72021484375
711,3823.32763671875,4291.35986328125
712,3916.87646484375,4381.330078125
713,3808.196044921875,4416.2998046875
714,2701.782470703125,4299.990234375
715,1565.460205078125,4186.31982421875
716,1629.176025390625,4320.0
717,1763.12255859375,4359.009765625
718,1893.3565673828125,4439.85009765625
719,1993.0762939453125,4617.06982421875
720,2265.532958984375,4784.91015625
721,2474.19921875,4728.240234375
722,2702.398193359375,4854.60009765625
723,2939.102783203125,5719.0
724,3182.5419921875,5660.0
725,3426.61572265625,5764.0
726,3673.4833984375,5596.22998046875
727,3921.88525390625,5631.740234375
728,4171.572265625,5493.2998046875
729,4423.1171875,5624.8798828125
730,4658.41650390625,5681.1201171875
731,4908.16455078125,6099.0
732,5155.78759765625,5944.9599609375
733,5401.46044921875,5962.83984375
734,5644.3134765625,5658.81982421875
735,5875.4052734375,5550.0
736,6041.2890625,5770.990234375
737,6150.85498046875,5922.14013671875
738,6210.3515625,5725.009765625
739,6225.07080078125,5749.0
740,6201.33154296875,6135.89013671875
741,6144.5478515625,6130.0
742,6096.87109375,6404.330078125
743,6075.57421875,6850.58984375
744,6075.9931640625,7199.75
745,6094.5732421875,7198.97998046875
746,6129.14599609375,7400.7001953125
747,6177.26025390625,7227.39013671875
748,6238.23095703125,7135.0
749,6314.060546875,7363.1298828125
750,6395.63671875,7338.0
751,6485.80615234375,7255.009765625
752,6584.61376953125,6775.5400390625
753,6656.5888671875,6100.10009765625
754,6685.345703125,5972.3798828125
755,6685.6748046875,6659.16015625
756,6652.716796875,6885.52978515625
757,6641.25244140625,7261.990234375
758,6647.0390625,7900.5
759,6667.52685546875,7600.97998046875
760,6701.20166015625,7776.169921875
761,6746.22607421875,7930.490234375
762,6800.57763671875,7848.81982421875
763,6863.0810546875,8161.66015625
764,6932.48095703125,8209.9599609375
765,7008.14013671875,8088.4599609375
766,7089.1494140625,8150.0
767,7174.18359375,8765.099609375
768,7261.50634765625,9466.0400390625
769,7349.67529296875,9699.98046875
770,7438.021484375,10263.9599609375
771,7525.77880859375,10450.0
772,7613.51513671875,9745.599609375
773,7700.63037109375,10924.01953125
774,7786.060546875,10999.0
775,7869.2041015625,11384.25
776,7950.26220703125,11598.169921875
777,8028.96923828125,12251.0
778,8104.3427734375,13650.0
779,8175.45703125,16127.0
780,8259.1875,15464.9599609375
781,8322.5361328125,13110.4599609375
782,8381.3505859375,15793.2001953125
783,8435.8076171875,16133.01953125
784,8486.099609375,16487.9296875
785,8533.0234375,15999.0
786,8577.33984375,17049.9296875
787,8618.638671875,17295.0
788,8656.6611328125,19064.2109375
789,8691.302734375,18586.869140625
790,8723.0751953125,19044.1796875
791,8752.5771484375,16830.279296875
792,8784.7314453125,16909.390625
793,8812.3212890625,14298.5703125
794,8841.232421875,14802.759765625
795,8870.3134765625,14185.3896484375
796,8900.5107421875,13429.25
797,8931.4326171875,14607.0
798,8961.7314453125,15817.5302734375
799,8991.3642578125,14387.3203125
800,9021.4365234375,14916.23046875
801,9051.544921875,13477.0400390625
802,9082.8896484375,13069.9501953125
803,9115.1279296875,13481.73046875
804,9148.1044921875,13359.98046875
805,9181.224609375,14861.150390625
806,9213.5029296875,15065.8798828125
807,9245.1201171875,14951.0595703125
808,9275.3671875,16547.810546875
